,Unnamed: 0,Datetime,Tweet Id,Text,Username,Hashtags,RetweetCount,LikeCount,ReplyCount,QuoteCount,InReplyToUser,OutLinks,TCooutLinks,Media,date
2906,2906,2021-03-09 15:06:27+00:00,1369303574090547209,... and counting... @CvNieuwenhuizen ? @VVD ? #A27 #Amelisweerd https://t.co/A71G6T9z1e https://t.co/e4bZw2v8Jf,Meisketje,"['A27', 'Amelisweerd']",0.0,1.0,0,0,,['https://twitter.com/rebelzzzz1/status/1368930112075403269'],['https://t.co/A71G6T9z1e'],"[Photo(previewUrl='https://pbs.twimg.com/media/EwC-IyaXMAM3dTR?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EwC-IyaXMAM3dTR?format=png&name=large')]",2021-03-09
22667,22664,2021-03-09 14:43:29+00:00,1369297796810084357,"Bijna 40.000 handtekeninen tegen de verbreding van de #A27 in amper 3 dagen tijd. Beste mevrouw @CvNieuwenhuizen , enige kans dat u gaat luisteren, of houdt u stug vast aan uw prestigeplan? #amelisweerd @jesseklaver wilt u dit ook delen? https://t.co/wOMsz0inVd",Meisketje,"['A27', 'amelisweerd']",0.0,1.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EwC4oVRXAAoWTUg?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EwC4oVRXAAoWTUg?format=png&name=large')]",2021-03-09
2907,2907,2021-03-09 14:43:29+00:00,1369297796810084357,"Bijna 40.000 handtekeninen tegen de verbreding van de #A27 in amper 3 dagen tijd. Beste mevrouw @CvNieuwenhuizen , enige kans dat u gaat luisteren, of houdt u stug vast aan uw prestigeplan? #amelisweerd @jesseklaver wilt u dit ook delen? https://t.co/wOMsz0inVd",Meisketje,"['A27', 'amelisweerd']",0.0,1.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EwC4oVRXAAoWTUg?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EwC4oVRXAAoWTUg?format=png&name=large')]",2021-03-09
2909,2909,2021-03-09 11:58:13+00:00,1369256205701496836,Bewoners van stad en provincie Utrecht willen de A27-verbreding niet. Inmiddels 38.600 ondertekeningen. Op naar de 40.000. Teken ook! #Amelisweerd #A27 #Utrecht https://t.co/BoVcuH7XtI,PoelmanJos,"['Amelisweerd', 'A27', 'Utrecht']",0.0,1.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/BoVcuH7XtI'],,2021-03-09
2909,2909,2021-03-09 11:58:13+00:00,1369256205701496836,Bewoners van stad en provincie Utrecht willen de A27-verbreding niet. Inmiddels 38.600 ondertekeningen. Op naar de 40.000. Teken ook! #Amelisweerd #A27 #Utrecht https://t.co/BoVcuH7XtI,PoelmanJos,"['Amelisweerd', 'A27', 'Utrecht']",0.0,1.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/BoVcuH7XtI'],,2021-03-09
22670,22667,2021-03-09 11:58:13+00:00,1369256205701496836,Bewoners van stad en provincie Utrecht willen de A27-verbreding niet. Inmiddels 38.600 ondertekeningen. Op naar de 40.000. Teken ook! #Amelisweerd #A27 #Utrecht https://t.co/BoVcuH7XtI,PoelmanJos,"['Amelisweerd', 'A27', 'Utrecht']",0.0,1.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/BoVcuH7XtI'],,2021-03-09
22670,22667,2021-03-09 11:58:13+00:00,1369256205701496836,Bewoners van stad en provincie Utrecht willen de A27-verbreding niet. Inmiddels 38.600 ondertekeningen. Op naar de 40.000. Teken ook! #Amelisweerd #A27 #Utrecht https://t.co/BoVcuH7XtI,PoelmanJos,"['Amelisweerd', 'A27', 'Utrecht']",0.0,1.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/BoVcuH7XtI'],,2021-03-09
2912,2912,2021-03-09 08:37:03+00:00,1369205581572145153,"Miljarden voor fietsinfrastructuur klinkt veel. Maar zijn ook makkelijk te vinden. (bij #amelisweerd / #A27 bijvoorbeeld) 

https://t.co/c385lW9ghy https://t.co/JKxXnUTFgq",vosje62,"['amelisweerd', 'A27']",1.0,0.0,0,0,,"['https://twitter.com/Sustainable2050/status/1368288892261109762?s=20', 'https://twitter.com/verkeersnet/status/1369202686764187648']","['https://t.co/c385lW9ghy', 'https://t.co/JKxXnUTFgq']",,2021-03-09
22676,22673,2021-03-09 08:37:03+00:00,1369205581572145153,"Miljarden voor fietsinfrastructuur klinkt veel. Maar zijn ook makkelijk te vinden. (bij #amelisweerd / #A27 bijvoorbeeld) 

https://t.co/c385lW9ghy https://t.co/JKxXnUTFgq",vosje62,"['amelisweerd', 'A27']",1.0,0.0,0,0,,"['https://twitter.com/Sustainable2050/status/1368288892261109762?s=20', 'https://twitter.com/verkeersnet/status/1369202686764187648']","['https://t.co/c385lW9ghy', 'https://t.co/JKxXnUTFgq']",,2021-03-09
2915,2915,2021-03-09 07:47:41+00:00,1369193155824910336,Petitie tegen verbreding A27 bij #Amelisweerd in korte tijd ruim 30.000 keer getekend https://t.co/kgnGuE7jQg Teken ook: https://t.co/dRH6BYKfN6,Jacqvanwinden,['Amelisweerd'],0.0,0.0,0,0,,"['https://www.rtvutrecht.nl/nieuws/2146850/', 'https://geenverbredinga27.petities.nl/']","['https://t.co/kgnGuE7jQg', 'https://t.co/dRH6BYKfN6']",,2021-03-09
2917,2917,2021-03-09 04:54:22+00:00,1369149538079027201,"In #Amelisweerd ligt een werkelijk prachtig natuurgebied. Maar sommige politieke partijen willen de snelweg A27  verbreden. Onzinnig, daarom teken ik tegen de verbreding. Jij ook? https://t.co/URQa3sgcBi",stefanverwer,['Amelisweerd'],0.0,0.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/URQa3sgcBi'],,2021-03-09
22680,22677,2021-03-08 21:38:19+00:00,1369039806236397572,"#Amelisweerd #A27 50 jaar terug protesteerden we ook. Peter Vos maakte toen dit pamflet. Zo indringend, toen voor jongen van 11, nu weer. https://t.co/pvk0ws7kn4",WarnerImmink,"['Amelisweerd', 'A27']",0.0,1.0,1,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev_Ock0XMAI6cGJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev_Ock0XMAI6cGJ?format=jpg&name=large')]",2021-03-08
2918,2918,2021-03-08 21:38:19+00:00,1369039806236397572,"#Amelisweerd #A27 50 jaar terug protesteerden we ook. Peter Vos maakte toen dit pamflet. Zo indringend, toen voor jongen van 11, nu weer. https://t.co/pvk0ws7kn4",WarnerImmink,"['Amelisweerd', 'A27']",0.0,1.0,1,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev_Ock0XMAI6cGJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev_Ock0XMAI6cGJ?format=jpg&name=large')]",2021-03-08
22683,22680,2021-03-08 20:04:54+00:00,1369016295040094221,Petitie tegen verbreding #A27 bij Amelisweerd in korte tijd ruim 30.000 keer getekend - #FYI  https://t.co/1vFpB5VO0s,IkbenHansie,"['A27', 'FYI']",0.0,0.0,0,0,,['https://rtvu.nl/n/2146850/'],['https://t.co/1vFpB5VO0s'],,2021-03-08
2923,2923,2021-03-08 16:02:32+00:00,1368955300586401792,"4 maart jl gestart, nu al meer dan 31.000 handtekeningen van bewoners tegen de verbreding van de A27 bij onder meer #Amelisweerd. Teken jij ook? https://t.co/8YOiurP5Qb. Wanneer wordt het signaal 'Handen af van ons bos' begrepen door @CvNieuwenhuizen? @ringutrecht @PartijvdDieren",PvdDUtrecht,['Amelisweerd'],5.0,11.0,0,1,,['https://geenverbredinga27.petities.nl'],['https://t.co/8YOiurP5Qb'],,2021-03-08
22688,22685,2021-03-08 14:22:26+00:00,1368930112075403269,"En ja hoor, al meer dan 30 duizend mensen hebben nu ondertekend en willen die snelweg verbreding niet. 

Tijd voor een reactie van degenen die denken dit land te leiden... @CvNieuwenhuizen? @VVD? 

#amelisweerd #a27 #kappenmetkappen https://t.co/wVyE2Sj1dw",rebelzzzz1,"['amelisweerd', 'a27', 'kappenmetkappen']",8.0,23.0,1,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=large')]",2021-03-08
12121,12118,2021-03-08 14:22:26+00:00,1368930112075403269,"En ja hoor, al meer dan 30 duizend mensen hebben nu ondertekend en willen die snelweg verbreding niet. 

Tijd voor een reactie van degenen die denken dit land te leiden... @CvNieuwenhuizen? @VVD? 

#amelisweerd #a27 #kappenmetkappen https://t.co/wVyE2Sj1dw",rebelzzzz1,"['amelisweerd', 'a27', 'kappenmetkappen']",8.0,23.0,1,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=large')]",2021-03-08
2924,2924,2021-03-08 14:22:26+00:00,1368930112075403269,"En ja hoor, al meer dan 30 duizend mensen hebben nu ondertekend en willen die snelweg verbreding niet. 

Tijd voor een reactie van degenen die denken dit land te leiden... @CvNieuwenhuizen? @VVD? 

#amelisweerd #a27 #kappenmetkappen https://t.co/wVyE2Sj1dw",rebelzzzz1,"['amelisweerd', 'a27', 'kappenmetkappen']",8.0,23.0,1,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev9qrkYWgAUnQot?format=jpg&name=large')]",2021-03-08
2927,2927,2021-03-08 11:34:34+00:00,1368887864952492032,"Petitie! Tegen de verbreding #A27 #amelisweerd.
Tekenen jullie ook? #utrecht

Inmiddels al 27.650 ondertekeningen! 
https://t.co/NHqTav7sa1",MilieuUtrecht,"['A27', 'amelisweerd', 'utrecht']",2.0,5.0,0,0,,['https://petities.nl/petitions/snelweg-a27-niet-verbreden?locale=NL'],['https://t.co/NHqTav7sa1'],,2021-03-08
22698,22695,2021-03-08 11:34:34+00:00,1368887864952492032,"Petitie! Tegen de verbreding #A27 #amelisweerd.
Tekenen jullie ook? #utrecht

Inmiddels al 27.650 ondertekeningen! 
https://t.co/NHqTav7sa1",MilieuUtrecht,"['A27', 'amelisweerd', 'utrecht']",2.0,5.0,0,0,,['https://petities.nl/petitions/snelweg-a27-niet-verbreden?locale=NL'],['https://t.co/NHqTav7sa1'],,2021-03-08
2935,2935,2021-03-08 02:09:21+00:00,1368745623508426756,.@AmelisweerdG Er is op @petities er eentje aangemaakt over de voorgenomen verbreding van de #A27 bij #Amelisweerd #Utrecht. https://t.co/xWC6H0eTN6,Voetnootje,"['A27', 'Amelisweerd', 'Utrecht']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl/'],['https://t.co/xWC6H0eTN6'],,2021-03-08
2935,2935,2021-03-08 02:09:21+00:00,1368745623508426756,.@AmelisweerdG Er is op @petities er eentje aangemaakt over de voorgenomen verbreding van de #A27 bij #Amelisweerd #Utrecht. https://t.co/xWC6H0eTN6,Voetnootje,"['A27', 'Amelisweerd', 'Utrecht']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl/'],['https://t.co/xWC6H0eTN6'],,2021-03-08
22706,22703,2021-03-08 02:09:21+00:00,1368745623508426756,.@AmelisweerdG Er is op @petities er eentje aangemaakt over de voorgenomen verbreding van de #A27 bij #Amelisweerd #Utrecht. https://t.co/xWC6H0eTN6,Voetnootje,"['A27', 'Amelisweerd', 'Utrecht']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl/'],['https://t.co/xWC6H0eTN6'],,2021-03-08
22706,22703,2021-03-08 02:09:21+00:00,1368745623508426756,.@AmelisweerdG Er is op @petities er eentje aangemaakt over de voorgenomen verbreding van de #A27 bij #Amelisweerd #Utrecht. https://t.co/xWC6H0eTN6,Voetnootje,"['A27', 'Amelisweerd', 'Utrecht']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl/'],['https://t.co/xWC6H0eTN6'],,2021-03-08
2936,2936,2021-03-07 21:49:57+00:00,1368680344833191941,Stop de verbreding van de A27 #utrecht #amelisweerd https://t.co/nQgH583Clv,Outappel,"['utrecht', 'amelisweerd']",0.0,0.0,1,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/nQgH583Clv'],,2021-03-07
22710,22707,2021-03-07 21:34:57+00:00,1368676567736520704,"Geen kerncentrale in Groningen want geen draagvlak, zegt @MinPres Mark Rutte. Dan ook geen verbreding #A27 bij Utrecht en verdere aantasting van #Amelisweerd toch?",lemvaneupen,"['A27', 'Amelisweerd']",1.0,10.0,1,0,,,,,2021-03-07
2937,2937,2021-03-07 21:34:57+00:00,1368676567736520704,"Geen kerncentrale in Groningen want geen draagvlak, zegt @MinPres Mark Rutte. Dan ook geen verbreding #A27 bij Utrecht en verdere aantasting van #Amelisweerd toch?",lemvaneupen,"['A27', 'Amelisweerd']",1.0,10.0,1,0,,,,,2021-03-07
22712,22709,2021-03-07 20:34:36+00:00,1368661381357133826,Ben je ook tegen de verbreding van de #A27 en de verdere aantasting van #Amelisweerd? Teken dan net als ik deze petitie: https://t.co/hOjGDlKuy9 https://t.co/zDu4jBECRj,lemvaneupen,"['A27', 'Amelisweerd']",2.0,3.0,0,0,,['https://petities.nl/petitions/snelweg-a27-niet-verbreden/signatures/20542289?locale=nl'],['https://t.co/hOjGDlKuy9'],"[Photo(previewUrl='https://pbs.twimg.com/media/Ev52RcqXMAE0YJJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev52RcqXMAE0YJJ?format=jpg&name=large')]",2021-03-07
2938,2938,2021-03-07 20:34:36+00:00,1368661381357133826,Ben je ook tegen de verbreding van de #A27 en de verdere aantasting van #Amelisweerd? Teken dan net als ik deze petitie: https://t.co/hOjGDlKuy9 https://t.co/zDu4jBECRj,lemvaneupen,"['A27', 'Amelisweerd']",2.0,3.0,0,0,,['https://petities.nl/petitions/snelweg-a27-niet-verbreden/signatures/20542289?locale=nl'],['https://t.co/hOjGDlKuy9'],"[Photo(previewUrl='https://pbs.twimg.com/media/Ev52RcqXMAE0YJJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev52RcqXMAE0YJJ?format=jpg&name=large')]",2021-03-07
22713,22710,2021-03-07 19:36:59+00:00,1368646881870553091,"15.000 handtekeningen om te voorkomen dat een deel van #amelisweerd gekapt wordt voor de #A27?
Daar kunnen vast nog wel een paar handtekeningen bij... 

https://t.co/osHhm9JtTO https://t.co/QREkPwNjGb",vosje62,"['amelisweerd', 'A27']",0.0,2.0,0,0,,"['https://geenverbredinga27.petities.nl/', 'https://twitter.com/Sustainable2050/status/1368645525759754242']","['https://t.co/osHhm9JtTO', 'https://t.co/QREkPwNjGb']",,2021-03-07
2939,2939,2021-03-07 19:36:59+00:00,1368646881870553091,"15.000 handtekeningen om te voorkomen dat een deel van #amelisweerd gekapt wordt voor de #A27?
Daar kunnen vast nog wel een paar handtekeningen bij... 

https://t.co/osHhm9JtTO https://t.co/QREkPwNjGb",vosje62,"['amelisweerd', 'A27']",0.0,2.0,0,0,,"['https://geenverbredinga27.petities.nl/', 'https://twitter.com/Sustainable2050/status/1368645525759754242']","['https://t.co/osHhm9JtTO', 'https://t.co/QREkPwNjGb']",,2021-03-07
2941,2941,2021-03-07 19:12:27+00:00,1368640709440442371,Teken ook de petitie! #Amelisweerd #Utrecht Snelweg A27 niet verbreden https://t.co/ctpb5HpeDm,svdboer,"['Amelisweerd', 'Utrecht']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/ctpb5HpeDm'],,2021-03-07
2942,2942,2021-03-07 18:57:42+00:00,1368636997728927744,Ik heb net de petitie tegen de verbreding van de A27 getekend. #amelisweerd Teken jij ook? https://t.co/gKWKauac1H https://t.co/rgzSuiDAeN,ingridaaldijk,['amelisweerd'],2.0,4.0,1,1,,['https://lnkd.in/eTjiyzb'],['https://t.co/gKWKauac1H'],"[Photo(previewUrl='https://pbs.twimg.com/media/Ev5gGB0XcAYEKCj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev5gGB0XcAYEKCj?format=jpg&name=large')]",2021-03-07
2944,2944,2021-03-07 16:24:17+00:00,1368598388208451584,Wij hebben deze petitie óók ondertekend om precies dezelfde redenen..! #A27 #amelisweerd https://t.co/xhcSmy2uqV,StilDrenthe,"['A27', 'amelisweerd']",0.0,0.0,0,0,,['https://twitter.com/LeonAdegeest1/status/1368540267897307154'],['https://t.co/xhcSmy2uqV'],,2021-03-07
22716,22713,2021-03-07 16:24:17+00:00,1368598388208451584,Wij hebben deze petitie óók ondertekend om precies dezelfde redenen..! #A27 #amelisweerd https://t.co/xhcSmy2uqV,StilDrenthe,"['A27', 'amelisweerd']",0.0,0.0,0,0,,['https://twitter.com/LeonAdegeest1/status/1368540267897307154'],['https://t.co/xhcSmy2uqV'],,2021-03-07
22717,22714,2021-03-07 16:11:18+00:00,1368595121508352005,Ben je net als ik fel tegen het verbreden van de A27 bij Utrecht waarvoor een heel mooi stuk bos moet worden gekapt? Teken de petitie: https://t.co/hOiM8Oq7f1 #a27 #amelisweerd #utrecht,coen,"['a27', 'amelisweerd', 'utrecht']",13.0,51.0,9,3,,['https://geenverbredinga27.petities.nl'],['https://t.co/hOiM8Oq7f1'],,2021-03-07
2946,2946,2021-03-07 16:11:18+00:00,1368595121508352005,Ben je net als ik fel tegen het verbreden van de A27 bij Utrecht waarvoor een heel mooi stuk bos moet worden gekapt? Teken de petitie: https://t.co/hOiM8Oq7f1 #a27 #amelisweerd #utrecht,coen,"['a27', 'amelisweerd', 'utrecht']",13.0,51.0,9,3,,['https://geenverbredinga27.petities.nl'],['https://t.co/hOiM8Oq7f1'],,2021-03-07
22718,22715,2021-03-07 15:57:26+00:00,1368591629993574400,Zo te zien zou je Utrechtenaar moeten zijn om te ondertekenen. Maar ik heb het toch maar gedaan. Want het is ook in 's lands belang dat die verbreding er niet komt. #A27 #amelisweerd https://t.co/IgmsOlcaTX,weermanreinier,"['A27', 'amelisweerd']",12.0,55.0,9,2,,['https://twitter.com/marjanminnesma/status/1368325835921440770'],['https://t.co/IgmsOlcaTX'],,2021-03-07
2947,2947,2021-03-07 15:57:26+00:00,1368591629993574400,Zo te zien zou je Utrechtenaar moeten zijn om te ondertekenen. Maar ik heb het toch maar gedaan. Want het is ook in 's lands belang dat die verbreding er niet komt. #A27 #amelisweerd https://t.co/IgmsOlcaTX,weermanreinier,"['A27', 'amelisweerd']",12.0,55.0,9,2,,['https://twitter.com/marjanminnesma/status/1368325835921440770'],['https://t.co/IgmsOlcaTX'],,2021-03-07
2948,2948,2021-03-07 15:26:02+00:00,1368583728591740934,Langs de A27 bij #Amelisweerd wordt enorm gekapt. Volgens ⁦@Rijkswaterstaat⁩ voor de “veiligheid”. Toevallig net waar de A27 verbreed zou moeten worden Enorme en gezonde bomen! ⁦@KrachtvanU⁩ https://t.co/1A6aYVZjZK,HellevoortW,['Amelisweerd'],2.0,5.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev4vno-XcAIyqh-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vno-XcAIyqh-?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4voDdWgAEYIyf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4voDdWgAEYIyf?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4vomwXYAI3u5J?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vomwXYAI3u5J?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4vpIdXAAERQ65?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vpIdXAAERQ65?format=jpg&name=large')]",2021-03-07
2948,2948,2021-03-07 15:26:02+00:00,1368583728591740934,Langs de A27 bij #Amelisweerd wordt enorm gekapt. Volgens ⁦@Rijkswaterstaat⁩ voor de “veiligheid”. Toevallig net waar de A27 verbreed zou moeten worden Enorme en gezonde bomen! ⁦@KrachtvanU⁩ https://t.co/1A6aYVZjZK,HellevoortW,['Amelisweerd'],2.0,5.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev4vno-XcAIyqh-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vno-XcAIyqh-?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4voDdWgAEYIyf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4voDdWgAEYIyf?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4vomwXYAI3u5J?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vomwXYAI3u5J?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ev4vpIdXAAERQ65?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4vpIdXAAERQ65?format=jpg&name=large')]",2021-03-07
2949,2949,2021-03-07 15:20:28+00:00,1368582329233506308,"Teken s.v.p. de petitie om de snelweg #A27 niet verbreden. De natuur bij #Amelisweerd is al meer dan genoeg aangetast. https://t.co/BeAPHoEYLV

""Building more roads to prevent #congestion, is like a fat man loosening his belt to prevent #obesity.""
~ Lewis Mumford",jp_dutch,"['A27', 'Amelisweerd', 'congestion', 'obesity']",2.0,3.0,0,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/BeAPHoEYLV'],,2021-03-07
22719,22716,2021-03-07 15:20:28+00:00,1368582329233506308,"Teken s.v.p. de petitie om de snelweg #A27 niet verbreden. De natuur bij #Amelisweerd is al meer dan genoeg aangetast. https://t.co/BeAPHoEYLV

""Building more roads to prevent #congestion, is like a fat man loosening his belt to prevent #obesity.""
~ Lewis Mumford",jp_dutch,"['A27', 'Amelisweerd', 'congestion', 'obesity']",2.0,3.0,0,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/BeAPHoEYLV'],,2021-03-07
2953,2953,2021-03-07 13:06:53+00:00,1368548711870193667,#A27nietverbreden teken de #petitie voor behoud van #Amelisweerd. https://t.co/74Y4zS6MCa,Koenraadtweet,"['A27nietverbreden', 'petitie', 'Amelisweerd']",0.0,0.0,0,0,,['https://twitter.com/marjanminnesma/status/1368325835921440770'],['https://t.co/74Y4zS6MCa'],,2021-03-07
2954,2954,2021-03-07 12:39:14+00:00,1368541750508290048,"Heb je al getekend tegen de verbreding van de #A27 bij #Amelisweerd? Zo nee, wil je dat dan alsjeblieft heel snel doen? Namens alles wat daar leeft: dankjewel! https://t.co/HWhzAWwmyy",neeledgam,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/HWhzAWwmyy'],,2021-03-07
22722,22719,2021-03-07 12:39:14+00:00,1368541750508290048,"Heb je al getekend tegen de verbreding van de #A27 bij #Amelisweerd? Zo nee, wil je dat dan alsjeblieft heel snel doen? Namens alles wat daar leeft: dankjewel! https://t.co/HWhzAWwmyy",neeledgam,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,['https://geenverbredinga27.petities.nl'],['https://t.co/HWhzAWwmyy'],,2021-03-07
22723,22720,2021-03-07 12:24:55+00:00,1368538149903818752,Remainder aan @MinPres; Hier in #Utrecht is ook geen draagkracht! Al jaren niet! voor die uitbreiding van de #A27 bij @AmelisweerdG Ik zou die ook maar intrekken!! net als die kerncentrale! https://t.co/YdOk4Vdkx6,macekster,"['Utrecht', 'A27']",0.0,1.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ev4GMUIXYAM6gec?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ev4GMUIXYAM6gec?format=jpg&name=large')]",2021-03-07
2955,2955,2021-03-07 12:23:47+00:00,1368537863382568963,En snapt @MinPres nu dat er absoluut geen draagvlak is voor de verbreding van de A27 ten koste van #Amelisweerd https://t.co/zxz4p3clRJ,pietberendsen,['Amelisweerd'],1.0,2.0,0,0,,['https://twitter.com/gjcats/status/1368535726313340934'],['https://t.co/zxz4p3clRJ'],,2021-03-07
